lens1,lens2,coupling,z_l1,z_l2,z_fiber,total_length,spot_radius,output_angle,f1_eff,f2_eff,size_match,angle_match,method
48-281,LA4184,0.019518826639420676,67.0,475.96000000000004,917.435,917.435,1.3431471826609571,42.470225983076304,208.43594854463677,418.29044730186246,0.6137100181339656,0.08949179870177708,paraxial
49-961,LA4003,0.019514945738802664,27.0,96.5,169.6,169.6,5.394132883749889,10.968052767426636,33.35411653702677,29.098465899259995,0.05909944747811351,0.9291304010652991,paraxial
48-282,LA4782,0.019485273253328595,57.0,709.44,1529.265,1529.265,1.260056490406503,43.82461048731985,333.52297882908067,418.29044730186246,0.6523534931910264,0.08404584563957886,paraxial
36-683,LA4924,0.01946782061700481,27.0,42.5,396.7,396.7,1.2955941690988833,43.27592319552432,20.841776200344974,146.40165655565187,0.6355509624527831,0.08619055914291397,paraxial
LA4041,LA4725,0.01946088762513289,47.0,1750.8,1905.8,1905.8,2.1349757706900103,32.060302710926315,708.7295100588512,62.743567095279374,0.34868899779229307,0.1570424794973796,paraxial
49-961,LA4007,0.019460774147988538,37.0,76.5,484.75,484.75,0.5052070744759359,54.29228358123394,33.35411653702677,208.4177620034497,0.999946333581017,0.054761604344326774,paraxial
LA4003,LA4011,0.019459627632048428,37.0,96.975,661.25,661.25,0.8444440050074856,50.692398776722854,29.098465899259995,375.18834468858364,0.8716870078470661,0.06281548185212932,paraxial
36-688,LA4041,0.019447571873840868,27.0,98.0,1801.8,1801.8,0.2393236113829741,47.419467657343766,45.029875979104844,708.7295100588512,0.7622880221388437,0.07178588063583081,paraxial
49-961,LA4158,0.019446150537618164,37.0,76.5,581.0,581.0,0.4872972856701196,54.30515993967877,33.35411653702677,209.14522365093123,0.9996689426717479,0.0547356382501199,paraxial
84-281,LA4040,0.019422133343005483,37.0,190.0,1394.2,1394.2,0.7042877605706765,52.77632170229804,62.54351514222195,500.3117480554016,0.9430083327724958,0.05795276267404384,paraxial
LA4647,LA4966,0.01941114328149874,27.0,63.9625,103.3875,103.3875,4.64763705857218,5.462738395204482,16.731617892074496,25.097426838111748,0.08329649973069496,0.6557180011725976,paraxial
LA4005,LA4027,0.019383201565762093,57.0,343.475,570.875,570.875,0.654197841566404,53.42839709307319,145.85606032004074,375.18834468858364,0.9645176167697747,0.056546807489446,paraxial
48-274,48-668,0.01936243486375626,27.0,114.09,154.09,154.09,0.24609048163717545,48.0049448461793,41.68355240068995,15.003896479305935,0.7778077786054047,0.07004553080214009,paraxial
LA4009,LA4782,0.01936201446954082,37.0,476.4,1484.4,1484.4,1.8975655908367828,34.89177855561287,291.89398605195186,418.29044730186246,0.41090092369860404,0.13258859415580426,paraxial
48-278,48-670,0.019357026720528376,27.0,273.93,375.93,375.93,1.157130002692753,45.65273995257215,125.10521682563096,50.03117480554016,0.7032548037094172,0.07744951191323776,paraxial
45-695,LA4579,0.019356182403819974,27.0,83.0,574.8875,574.8875,0.5907324362834108,54.063085863240794,22.514937989552422,250.9742683811175,0.9861925797023884,0.05522690667440901,paraxial
84-281,LA4647,0.019334076667144016,37.0,77.5,122.0,122.0,0.9487626003284247,49.160897846017704,62.54351514222195,16.731617892074496,0.8145231095293819,0.06679020382966175,paraxial
45-695,LA4010,0.019318710991083142,27.0,52.625,554.525,554.525,0.5221333606824877,54.467449838072596,22.514937989552422,333.5411653702677,0.9990623479841391,0.0544099462139034,paraxial
36-688,48-025,0.01931838512646456,27.0,57.5,121.05,121.05,0.14980208698065423,37.89798297002073,45.029875979104844,25.00649413217656,0.48366356712197417,0.11238806351440388,paraxial
48-028,LA4158,0.019302793767612993,27.0,154.44,470.765,470.765,1.634887098645601,38.382189308536596,83.38529134256693,209.14522365093123,0.495701255763662,0.10957031105522902,paraxial
36-685,LA4023,0.01929340296961619,37.0,176.0,484.75,484.75,0.5304103573520158,54.481230402786046,70.0363701112814,291.89398605195186,0.9982584880819638,0.05438242462705346,paraxial
70-891,72-492,0.01927896928130386,67.0,387.0,402.0,402.0,4.75547284391925,5.972040365527705,124.90516487257355,5.119114862415079,0.07912309780398714,0.6856038884340847,paraxial
70-891,72-512,0.01927896928130386,67.0,387.0,402.0,402.0,4.75547284391925,5.972040365527705,124.90516487257355,5.119114862415079,0.07912309780398714,0.6856038884340847,paraxial
48-668,LA4008,0.019273770693495288,27.0,40.0,417.0,417.0,2.2609749727985204,30.876930770060962,15.003896479305935,250.06494132176562,0.32031354063347517,0.16931059374505086,paraxial
LA4005,LA4012,0.01927125831997401,27.0,247.85,687.25,687.25,2.1667273580877375,31.872556625379,145.85606032004074,416.8355240068994,0.34125909744225147,0.15889805384498495,paraxial
67-224,LA4327,0.019252465154965464,67.0,163.5,316.5,316.5,4.304709742273238,3.8406020252337734,83.38529134256693,62.743567095279374,0.09852978404970514,0.5498086371950919,paraxial
48-282,49-963,0.01923295553446828,47.0,549.44,582.94,582.94,0.791466389598857,51.80892226834824,333.52297882908067,50.03117480554016,0.899902598892461,0.060137208458903815,paraxial
LA4043,LA4716,0.01922074731013321,27.0,91.7,1034.65,1034.65,2.8273137052865343,25.7967237821755,104.20888100172485,627.617536364664,0.2229665625139804,0.242562284268204,paraxial
36-690,LA4008,0.019198338188008385,37.0,64.5,554.0,554.0,0.5301244109677304,54.61681720357424,33.35411653702677,250.06494132176562,0.9982901268273303,0.054112749940433795,paraxial
19-519,LA4025,0.019197214201577155,27.0,52.25,704.65,704.65,3.1033535328717967,23.759800820100292,20.724863535961898,333.5411653702677,0.18891400888202065,0.2859346517030284,paraxial
21-200,LA4025,0.019197214201577155,27.0,52.25,704.65,704.65,3.1033535328717967,23.759800820100292,20.724863535961898,333.5411653702677,0.18891400888202065,0.2859346517030284,paraxial
72-488,LA4025,0.019197214201577155,27.0,52.25,704.65,704.65,3.1033535328717967,23.759800820100292,20.724863535961898,333.5411653702677,0.18891400888202065,0.2859346517030284,paraxial
72-508,LA4025,0.019197214201577155,27.0,52.25,704.65,704.65,3.1033535328717967,23.759800820100292,20.724863535961898,333.5411653702677,0.18891400888202065,0.2859346517030284,paraxial
LA4130,LA4236,0.01919015824361631,67.0,150.10000000000002,404.30000000000007,404.30000000000007,5.244541159804838,9.285253856143887,33.46323578414899,104.57261182546561,0.06316296424666025,0.8548871628028011,paraxial
LA4023,LA4028,0.019173051118628884,27.0,467.0,1219.3,1219.3,3.092803244896807,23.848718351010064,291.89398605195186,500.3117480554016,0.19009105529885545,0.283806469691028,paraxial
48-280,48-282,0.019158104500652553,57.0,309.88,812.3199999999999,812.3199999999999,2.027288700229832,33.527095136926654,166.7342096027598,333.52297882908067,0.3753917757202853,0.14360201278736126,paraxial
36-690,LA4936,0.019152054828200968,27.0,54.5,118.1,118.1,0.7119581796555203,53.047064004093244,33.35411653702677,25.097426838111748,0.9394603222051692,0.05736271213809262,paraxial
LA4035,LA4039,0.019142503661277,67.0,772.0,784.75,784.75,3.3953932739257198,1.4459644554724895,291.89398605195186,7.456481886685373,0.15966170707933072,0.33735776705310794,paraxial
LA4032,LA4040,0.019132018325090802,37.0,3164.1000000000004,3468.3,3468.3,0.350893106849186,53.068118501550934,2084.5413508582383,500.3117480554016,0.9392225927194424,0.05731720445746968,paraxial
36-680,48-025,0.01912293531046838,67.0,141.0,204.55,204.55,4.939067440820992,6.979083930164188,30.02597949979891,25.00649413217656,0.07259992691615086,0.7411585370045796,paraxial
LA4545,LA4874,0.0191177738977298,67.0,240.2,544.4,544.4,0.38549114673761586,53.8600195628479,83.65808946037248,125.48713419055875,0.9667422446726406,0.055644131358917034,paraxial
LA4007,LA4016,0.019111510906070384,27.0,341.5,1218.3,1218.3,2.486302553648195,28.797972318229196,208.4177620034497,833.8529134256694,0.2762862072320928,0.19463841573982132,paraxial
45-690,48-024,0.019106253067417724,27.0,47.5,101.42,101.42,3.784839149310333,2.209519274446837,7.511041510246487,20.841776200344974,0.1289161914621686,0.41702376223412047,paraxial
48-276,LA4725,0.019077713339387663,27.0,230.79,329.31499999999994,329.31499999999994,0.5573281824793249,54.67482678306866,83.38529134256693,62.743567095279374,0.9941261837905593,0.053997984415034006,paraxial
48-669,LA4013,0.01907399838018019,37.0,57.5,809.4000000000001,809.4000000000001,0.37360310135868724,53.6894111158107,30.02597949979891,500.3117480554016,0.9584277608955911,0.055998333132732954,paraxial
49-959,LA4006,0.019073275798640967,27.0,59.25,386.25,386.25,0.6002056034995809,54.38692258556769,25.00649413217656,166.77058268513386,0.9834552926242485,0.05457118818020207,paraxial
49-964,LA4924,0.01904256927957658,27.0,160.0,382.5,382.5,1.2789388528452421,44.02497615475047,66.70823307405354,146.40165655565187,0.6433749763481585,0.08328257066720088,paraxial
48-277,84-285,0.019042380165195487,27.0,280.42,480.4200000000001,480.4200000000001,0.8196889160995833,51.634424045971336,104.20888100172485,100.06234961108032,0.8849938802156286,0.060544361945999624,paraxial
36-686,LA4012,0.019034015608645007,27.0,76.375,703.2750000000001,703.2750000000001,0.46038730535093086,54.805596946812315,22.514937989552422,416.8355240068994,0.9965993698940009,0.05374060556187445,paraxial
48-273,LA4184,0.018992102901336117,37.0,106.0,923.825,923.825,0.6896246937412045,53.557232219930015,31.680954747819328,418.29044730186246,0.9496195937372213,0.056275081251767244,paraxial
LA4009,LA4016,0.018974318687643973,67.0,637.65,1139.4499999999998,1139.4499999999998,0.16497785635300122,40.43551800353353,291.89398605195186,833.8529134256694,0.5407948845347837,0.09872482184598919,paraxial
LA4029,LA4036,0.018969568154929457,27.0,1091.7,1100.7,1100.7,4.5471007620870765,4.7345720161767995,708.7295100588512,5.092231532370499,0.08743753767987188,0.6104530504076489,paraxial
48-277,48-670,0.018965431748820004,47.0,206.67000000000002,331.17,331.17,1.0355213808501649,48.17235889746134,104.20888100172485,50.03117480554016,0.7671829150845115,0.06955951643467961,paraxial
LA4031,LA4716,0.018963763925843195,37.0,2539.1,2917.6,2917.6,1.6839112563640342,38.04362979079092,1667.523961439468,627.617536364664,0.4784414480087947,0.11152917435816562,paraxial
36-686,LA4005,0.01894715480044939,27.0,46.0,332.475,332.475,1.1284193230865172,46.625505799504666,22.514937989552422,145.85606032004074,0.7180116283535174,0.07425150633321673,paraxial
LA4011,LA4030,0.018915251040329584,27.0,253.85,2130.95,2130.95,3.626481924356419,20.63788614777839,375.18834468858364,1250.688437432569,0.1404374374299019,0.37898494335636623,paraxial
36-684,LA4745,0.018900885208567735,27.0,146.5,1655.6000000000001,1655.6000000000001,1.6410925956399858,38.701034649865306,60.03377245841078,627.617536364664,0.49347784355830365,0.10777231932740465,paraxial
LA4042,LA4579,0.01888508067648692,27.0,82.0,460.975,460.975,1.0521049212329032,47.993307212149745,50.01298826435312,250.9742683811175,0.7582642188968663,0.0700795048344623,paraxial
84-282,LA4029,0.01888472144267428,27.0,77.75,1142.45,1142.45,0.23741554116816876,47.97847349859144,41.68355240068995,708.7295100588512,0.7577811496917974,0.07012284510457316,paraxial
48-277,49-960,0.018880264324602877,27.0,233.54500000000002,308.545,308.545,1.2562748954643956,44.58302802448457,104.20888100172485,29.189398605195183,0.654165379423777,0.08121070057987076,paraxial
LA4005,LA4725,0.018834888442015214,67.0,156.6,311.6,311.6,1.087519724854293,47.45602439659447,145.85606032004074,62.743567095279374,0.7394113617785268,0.07167532578075918,paraxial
48-279,84-286,0.01882321649747577,47.0,334.385,583.135,583.135,0.6496254806737551,54.26777726396626,145.91061994360186,125.06884374325686,0.9663139900004414,0.054811074152382684,paraxial
36-686,48-282,0.018799717218007,27.0,46.0,698.44,698.44,0.37948357896059426,54.19954390214898,22.514937989552422,333.52297882908067,0.9626822020337605,0.05494916749214705,paraxial
19-510,89-412,0.0187895896103463,27.0,42.2,57.025000000000006,57.025000000000006,5.230624947718368,8.79124008709513,4.627394380497294,12.512340336681799,0.06355841560075627,0.8318345891845171,paraxial
21-193,89-412,0.0187895896103463,27.0,42.2,57.025000000000006,57.025000000000006,5.230624947718368,8.79124008709513,4.627394380497294,12.512340336681799,0.06355841560075627,0.8318345891845171,paraxial
LA4011,LA4380,0.01875197996525547,57.0,452.56249999999994,656.9625,656.9625,0.09050011007446601,26.64415494679998,375.18834468858364,83.65808946037248,0.23205524753540116,0.2273780196269568,paraxial
84-280,LA4725,0.01874810410517065,27.0,82.5,237.5,237.5,0.7970916497128474,52.388640216644426,50.03117480554016,62.743567095279374,0.8969577175635198,0.05881364942033831,paraxial
48-282,49-959,0.018703239733564237,37.0,539.44,594.19,594.19,0.7793704674386468,52.72047948061135,333.52297882908067,25.00649413217656,0.9061829896154309,0.05807559634213745,paraxial
36-689,LA4031,0.018702037285325344,37.0,63.0,2565.1,2565.1,0.6033053915409283,54.89786627876666,29.189398605195183,1667.523961439468,0.9825173103705236,0.053560108831135725,paraxial
LA4001,LA4008,0.018697615332044535,27.0,40.5,417.5,417.5,2.8737889207308043,25.786595346411534,12.548713419055874,250.06494132176562,0.21672778543294083,0.24275286848199404,paraxial
LA4184,LA4380,0.01869608216510159,27.0,656.6500000000001,861.0500000000001,861.0500000000001,3.100718543289216,24.094796472198848,418.29044730186246,83.65808946037248,0.1892071284394539,0.27803908873379257,paraxial
48-280,49-961,0.018683338281289995,47.0,299.88,384.38,384.38,1.5807885571205786,39.78747656352252,166.7342096027598,33.35411653702677,0.5155699909134068,0.10196698760465099,paraxial
36-684,36-687,0.018681070953324486,27.0,92.5,155.5,155.5,0.6767448034657348,54.16035939766703,60.03377245841078,30.02597949979891,0.9552239597968691,0.05502870665391515,paraxial
49-964,LA4337,0.01867876615844913,37.0,80.0,2090.7,2090.7,1.4744734521160732,41.369056383055394,66.70823307405354,836.7627600155953,0.5572367839590855,0.09431942642841416,paraxial
LA4042,LA4647,0.01867023981391665,27.0,59.5,96.4625,96.4625,0.5262016014508921,55.395134983578146,50.01298826435312,16.731617892074496,0.9986964554474931,0.052602832582092154,paraxial
49-963,LA4725,0.018640951093001006,27.0,105.5,260.5,260.5,0.9080064502872409,50.75109146040706,50.03117480554016,62.743567095279374,0.8369494004103545,0.06267027601564379,paraxial
LA4464,LA4663,0.01863396251042536,57.0,152.05,1784.9375,1784.9375,0.745579916132338,53.314351214524535,50.194853676223495,836.7627600155953,0.9232808690711659,0.05678898722961641,paraxial
49-964,LA4380,0.018631353168609307,37.0,110.0,276.78749999999997,276.78749999999997,0.6524454554428132,54.5153097356747,66.70823307405354,83.65808946037248,0.9652098122441375,0.05431445335527033,paraxial
LA4041,LA4102,0.01862841597900111,27.0,1730.8,2059.8375,2059.8375,3.5467765593746554,21.256495007357294,708.7295100588512,167.31617892074496,0.14672347343914496,0.3572473949915216,paraxial
19-512,LA4102,0.0186177472045264,27.0,50.5,379.53749999999997,379.53749999999997,4.640711243236213,4.992010319402292,5.995075694576074,167.31617892074496,0.08357381550749886,0.6268298101247199,paraxial
21-195,LA4102,0.0186177472045264,27.0,50.5,379.53749999999997,379.53749999999997,4.640711243236213,4.992010319402292,5.995075694576074,167.31617892074496,0.08357381550749886,0.6268298101247199,paraxial
72-483,LA4102,0.0186177472045264,27.0,50.5,379.53749999999997,379.53749999999997,4.640711243236213,4.992010319402292,5.995075694576074,167.31617892074496,0.08357381550749886,0.6268298101247199,paraxial
72-503,LA4102,0.0186177472045264,27.0,50.5,379.53749999999997,379.53749999999997,4.640711243236213,4.992010319402292,5.995075694576074,167.31617892074496,0.08357381550749886,0.6268298101247199,paraxial
36-684,LA4010,0.018609860905084125,27.0,119.5,471.4,471.4,1.3719348009559822,43.036863319426104,60.03377245841078,333.5411653702677,0.6008481260849492,0.08715075605284243,paraxial
LA4007,LA4015,0.018606532462141497,47.0,361.5,1107.15,1107.15,2.230529102606979,31.74731592688342,208.4177620034497,703.2735477027401,0.3269036989999537,0.16015420767353672,paraxial
48-274,LA4028,0.018598288717613518,27.0,95.34,847.6400000000001,847.6400000000001,0.9035107612901487,50.88424279033375,41.68355240068995,500.3117480554016,0.839421289896687,0.06234272028379763,paraxial
36-686,LA4013,0.018577247700095837,27.0,46.0,797.9000000000001,797.9000000000001,0.41367625989917034,55.07306189067497,22.514937989552422,500.3117480554016,0.9822005638952418,0.05321988547802166,paraxial
84-285,LA4014,0.01857411596932688,27.0,92.0,1031.4,1031.4,3.775601820900772,20.003356858134687,100.06234961108032,625.2532860103493,0.12955503039585442,0.40340995878747454,paraxial
LA4327,LA4579,0.018559154297899727,37.0,77.05,456.025,456.025,0.9076549142539727,50.868681564154066,62.743567095279374,250.9742683811175,0.8371427255037835,0.06238086861110429,paraxial
84-285,LA4017,0.018545326006046477,67.0,312.0,1626.3,1626.3,0.40080025777704803,54.94178719339656,100.06234961108032,1250.688437432569,0.9758440066322954,0.05347451027964462,paraxial
48-027,LA4663,0.01853213981450591,67.0,169.9,1426.475,1426.475,2.6201350857694448,28.021251117786598,41.68355240068995,836.7627600155953,0.25365356733072547,0.20557833129721625,paraxial
LA4034,LA4917,0.018523144916438136,67.0,424.1,450.8375,450.8375,5.610874386745657,11.936690789684144,145.85606032004074,12.548713419055874,0.05377167817119959,0.9692903226382362,paraxial
LA4078,LA4102,0.018493195006744265,47.0,211.8,616.1,616.1,1.5473327356627034,40.48225939941924,62.743567095279374,167.31617892074496,0.5283014445398109,0.0984969752758897,paraxial
22-842,LA4874,0.01848961389076649,37.0,48.15,352.35,352.35,0.6250278107864096,55.012012178806536,8.838727454039317,125.48713419055875,0.9754011543030328,0.053338072810957184,paraxial
23-813,LA4874,0.01848961389076649,37.0,48.15,352.35,352.35,0.6250278107864096,55.012012178806536,8.838727454039317,125.48713419055875,0.9754011543030328,0.053338072810957184,paraxial
72-494,LA4874,0.01848961389076649,37.0,48.15,352.35,352.35,0.6250278107864096,55.012012178806536,8.838727454039317,125.48713419055875,0.9754011543030328,0.053338072810957184,paraxial
72-514,LA4874,0.01848961389076649,37.0,48.15,352.35,352.35,0.6250278107864096,55.012012178806536,8.838727454039317,125.48713419055875,0.9754011543030328,0.053338072810957184,paraxial
LA4015,LA4745,0.01847716957130015,27.0,1091.4,2318.275,2318.275,2.017514084835553,34.254772943368785,703.2735477027401,627.617536364664,0.37793576566220444,0.1375657101671306,paraxial
84-281,LA4102,0.018414752878492098,27.0,95.625,424.66249999999997,424.66249999999997,2.3127783260773542,31.049607839369386,62.54351514222195,167.31617892074496,0.30946995800010413,0.1674326465823963,paraxial
LA4005,LA4005,0.01840832716094454,47.0,136.6,357.45,357.45,2.5808103530831765,28.468035881141006,145.85606032004074,145.85606032004074,0.2600576869536206,0.19917616759770068,paraxial
89-414,LA4579,0.018401135009963182,27.0,50.375,542.2625,542.2625,0.988994487182963,49.70446121558954,20.841776200344974,250.9742683811175,0.7924570163651055,0.06533736861499741,paraxial
48-274,84-277,0.018308541259431394,27.0,114.09,168.34,168.34,0.3814894974032348,54.96131726151447,41.68355240068995,20.841776200344974,0.9640695615342558,0.05343651354566179,paraxial
36-684,LA4006,0.01827519473657107,57.0,203.5,605.5,605.5,0.7918180149868949,53.14375606446509,60.03377245841078,166.77058268513386,0.899718949573773,0.05715416560518757,paraxial
67-223,LA4030,0.018266638255014046,47.0,153.25,2030.35,2030.35,0.44043019177535775,55.81530289915426,62.54351514222195,1250.688437432569,0.9919860441426377,0.05181384349557139,paraxial
84-281,LA4023,0.018262479563394506,67.0,107.5,810.0,810.0,0.7445507629203978,53.86870094273819,62.54351514222195,291.89398605195186,0.9237896884063241,0.055626197794179814,paraxial
LA4037,LA4600,0.01824657269314932,67.0,871.8,1036.9875,1036.9875,5.335028986267252,13.810455189375352,333.5411653702677,83.65808946037248,0.06066492289522716,0.846323489348148,paraxial
48-275,LA4010,0.018240963554584533,67.0,193.305,845.205,845.205,0.6493776949580781,55.12984048896649,62.54351514222195,333.5411653702677,0.9664104326259846,0.053110318883553845,paraxial
45-694,49-964,0.018240831913574992,27.0,39.0,202.0,202.0,2.856314993554979,26.24682702617881,15.003896479305935,66.70823307405354,0.21904766187547056,0.23431428301333349,paraxial
45-690,LA4327,0.018234352502675074,27.0,47.5,144.025,144.025,4.276337245421341,3.348579464112772,7.511041510246487,62.743567095279374,0.09994035313739517,0.5133838582841375,paraxial
67-224,LA4874,0.018232805741975135,67.0,163.5,467.7,467.7,0.8222091208837625,52.72816511842169,83.38529134256693,125.48713419055875,0.8836477669964833,0.05805866742119574,paraxial
48-275,LA4011,0.018230703981043424,67.0,108.93,841.9175,841.9175,0.46729960627457634,56.03138961318512,62.54351514222195,375.18834468858364,0.9977151990277087,0.05141497086862014,paraxial
48-281,LA4380,0.018228172915934576,47.0,362.21000000000004,566.61,566.61,2.6406191508715966,28.0718577044593,208.43594854463677,83.65808946037248,0.25039509054098547,0.20483778607352446,paraxial
LA4022,LA4725,0.018183875909806628,27.0,152.1,307.1,307.1,0.8442094536948149,52.444322690906176,50.01298826435312,62.743567095279374,0.8718138880791276,0.05868882557653296,paraxial
48-669,LA4011,0.018167522147169785,37.0,84.5,648.775,648.775,1.0442311840913268,49.06814467008806,30.02597949979891,375.18834468858364,0.7624920757017244,0.0670429486095645,paraxial
84-282,LA4663,0.018158076803236025,27.0,77.75,1334.3249999999998,1334.3249999999998,1.2699362702767756,45.233707944590535,41.68355240068995,836.7627600155953,0.6476413809736373,0.07889109817290281,paraxial
67-224,LA4924,0.018135632109761924,57.0,228.5,582.7,582.7,0.12322803350739053,34.44176431037732,83.38529134256693,146.40165655565187,0.37501085632587916,0.13607602046198009,paraxial
LA4663,LA4984,0.018109742053568786,47.0,1303.5749999999998,1636.3124999999998,1636.3124999999998,0.6129576227290261,55.70178471028395,836.7627600155953,167.31617892074496,0.9794693432867203,0.052025248109001054,paraxial
84-281,LA4011,0.01810315621937526,27.0,151.875,547.4375,547.4375,1.4643831223818522,42.17741982909562,62.54351514222195,375.18834468858364,0.5613770816451881,0.0907386604574165,paraxial
36-684,LA4005,0.01808396659905981,37.0,75.5,230.725,230.725,0.7593191097735138,53.917460677297434,60.03377245841078,145.85606032004074,0.9164165399025527,0.05552563325811479,paraxial
LA4007,LA4782,0.01807764251767314,57.0,371.5,1379.5,1379.5,1.6096750377568592,40.02587898694376,208.4177620034497,418.29044730186246,0.5048518037120854,0.10075593204152425,paraxial
84-278,LA4010,0.018077109917780075,37.0,55.6,557.5,557.5,1.7655421297637237,37.84028761767161,25.00649413217656,333.5411653702677,0.45120948283655177,0.1127310425263529,paraxial
84-278,LA4005,0.018064210546069867,67.0,130.6,351.45,351.45,4.7855289076361025,5.394320749064491,25.00649413217656,145.85606032004074,0.07800661660328459,0.6515988181442486,paraxial
19-519,LA4042,0.018062941776256267,27.0,52.25,174.75,174.75,4.472939269743366,16.96829408237902,20.724863535961898,50.01298826435312,0.09065780695694156,0.5606295897907042,paraxial
21-200,LA4042,0.018062941776256267,27.0,52.25,174.75,174.75,4.472939269743366,16.96829408237902,20.724863535961898,50.01298826435312,0.09065780695694156,0.5606295897907042,paraxial
72-488,LA4042,0.018062941776256267,27.0,52.25,174.75,174.75,4.472939269743366,16.96829408237902,20.724863535961898,50.01298826435312,0.09065780695694156,0.5606295897907042,paraxial
72-508,LA4042,0.018062941776256267,27.0,52.25,174.75,174.75,4.472939269743366,16.96829408237902,20.724863535961898,50.01298826435312,0.09065780695694156,0.5606295897907042,paraxial
67-223,LA4924,0.018057067809514066,47.0,209.5,563.7,563.7,1.3721685060559048,43.68689944958779,62.54351514222195,146.40165655565187,0.6007448233572041,0.08457654398483283,paraxial
49-963,84-277,0.01804760462940771,27.0,83.0,137.25,137.25,1.1021724610395993,48.22646046783262,50.03117480554016,20.841776200344974,0.7316960447615656,0.0694035369922867,paraxial
LA4017,LA4036,0.018038930731729293,67.0,1381.3,1388.05,1388.05,4.949591536241861,6.271150564718461,1250.688437432569,5.092231532370499,0.07224670007585571,0.7025633955632999,paraxial
36-687,LA4003,0.018036094428634002,27.0,90.0,163.1,163.1,5.44291674058128,9.779458914118697,30.02597949979891,29.098465899259995,0.05784501331495682,0.8773428033705337,paraxial
67-223,LA4013,0.018010273565787095,67.0,117.0,1093.9,1093.9,0.4547770966267166,56.311084860458216,62.54351514222195,500.3117480554016,0.9955164949731865,0.050905486484102265,paraxial
LA4102,LA4148,0.018007414655774497,57.0,310.775,416.975,416.975,0.6799131932286981,55.12484304289665,167.31617892074496,41.82904473018624,0.9538640019024618,0.05311994895125514,paraxial
70-882,72-492,0.018002654418245903,27.0,35.8,49.1125,49.1125,5.728379000025399,12.469277894822783,3.3463235784149,5.119114862415079,0.05113246515106824,0.9906780867371814,paraxial
70-882,72-512,0.018002654418245903,27.0,35.8,49.1125,49.1125,5.728379000025399,12.469277894822783,3.3463235784149,5.119114862415079,0.05113246515106824,0.9906780867371814,paraxial
36-685,72-494,0.017977495315559547,27.0,134.5,158.1,158.1,2.3459266977172373,31.0827563423184,70.0363701112814,8.838727454039317,0.3027670396191575,0.16707571671317195,paraxial
36-685,72-514,0.017977495315559547,27.0,134.5,158.1,158.1,2.3459266977172373,31.0827563423184,70.0363701112814,8.838727454039317,0.3027670396191575,0.16707571671317195,paraxial
48-276,LA4015,0.017971896649971928,47.0,250.79,996.44,996.44,1.1508819973907323,47.4867594693993,83.38529134256693,703.2735477027401,0.7064466055153743,0.0715825743077482,paraxial
